,close_val,date,marketcap,name,open_val,volume
21915,$5.16 ,9/27/2020,"$656,519,823
",synthetix-network-token.html,$5.25 ,"$52,232,192 "
21916,$5.25 ,9/26/2020,"$614,629,470
",synthetix-network-token.html,$4.94 ,"$82,607,949 "
21917,$4.94 ,9/25/2020,"$540,868,698
",synthetix-network-token.html,$4.40 ,"$59,798,625 "
21918,$4.40 ,9/24/2020,"$451,566,335
",synthetix-network-token.html,$3.70 ,"$47,936,522 "
21919,$3.70 ,9/23/2020,"$518,623,448
",synthetix-network-token.html,$4.28 ,"$64,837,567 "
21920,$4.28 ,9/22/2020,"$447,344,838
",synthetix-network-token.html,$3.63 ,"$96,788,430 "
21921,$3.63 ,9/21/2020,"$509,122,344
",synthetix-network-token.html,$4.18 ,"$59,075,997 "
21922,$4.18 ,9/20/2020,"$525,519,826
",synthetix-network-token.html,$4.30 ,"$73,929,458 "
21923,$4.30 ,9/19/2020,"$538,749,129
",synthetix-network-token.html,$4.55 ,"$81,146,573 "
21924,$4.55 ,9/18/2020,"$536,145,275
",synthetix-network-token.html,$4.46 ,"$62,479,236 "
21925,$4.46 ,9/17/2020,"$571,884,604
",synthetix-network-token.html,$4.79 ,"$76,879,905 "
21926,$4.79 ,9/16/2020,"$534,171,811
",synthetix-network-token.html,$4.50 ,"$59,530,995 "
21927,$4.50 ,9/15/2020,"$614,022,529
",synthetix-network-token.html,$5.18 ,"$51,426,345 "
21928,$5.18 ,9/14/2020,"$639,623,937
",synthetix-network-token.html,$5.38 ,"$68,649,258 "
21929,$5.38 ,9/13/2020,"$721,392,215
",synthetix-network-token.html,$6.12 ,"$54,035,751 "
21930,$6.12 ,9/12/2020,"$706,644,464
",synthetix-network-token.html,$5.99 ,"$71,622,302 "
21931,$5.99 ,9/11/2020,"$661,933,115
",synthetix-network-token.html,$5.68 ,"$79,192,177 "
21932,$5.68 ,9/10/2020,"$591,027,778
",synthetix-network-token.html,$5.00 ,"$60,117,760 "
21933,$5.00 ,9/9/2020,"$502,451,232
",synthetix-network-token.html,$4.25 ,"$53,651,959 "
21934,$4.25 ,9/8/2020,"$543,799,412
",synthetix-network-token.html,$4.60 ,"$59,484,786 "
21935,$4.60 ,9/7/2020,"$589,110,382
",synthetix-network-token.html,$4.98 ,"$92,580,829 "
21936,$4.98 ,9/6/2020,"$524,682,505
",synthetix-network-token.html,$4.44 ,"$112,962,376 "
21937,$4.44 ,9/5/2020,"$634,170,066
",synthetix-network-token.html,$5.36 ,"$104,756,601 "
21938,$5.36 ,9/4/2020,"$615,997,565
",synthetix-network-token.html,$5.21 ,"$90,066,434 "
21939,$5.21 ,9/3/2020,"$754,674,731
",synthetix-network-token.html,$6.40 ,"$99,050,036 "
21940,$6.40 ,9/2/2020,"$848,412,554
",synthetix-network-token.html,$7.14 ,"$160,937,809 "
21941,$7.14 ,9/1/2020,"$879,055,267
",synthetix-network-token.html,$7.43 ,"$158,339,223 "
21942,$7.43 ,8/31/2020,"$858,056,716
",synthetix-network-token.html,$7.28 ,"$158,868,971 "
21943,$7.28 ,8/30/2020,"$766,576,280
",synthetix-network-token.html,$6.52 ,"$106,292,012 "
21944,$6.52 ,8/29/2020,"$799,145,804
",synthetix-network-token.html,$6.80 ,"$145,226,808 "
21945,$6.80 ,8/28/2020,"$713,562,914
",synthetix-network-token.html,$6.11 ,"$100,200,921 "
21946,$6.11 ,8/27/2020,"$717,226,613
",synthetix-network-token.html,$6.11 ,"$93,702,956 "
21947,$6.11 ,8/26/2020,"$688,926,426
",synthetix-network-token.html,$5.87 ,"$87,452,910 "
21948,$5.87 ,8/25/2020,"$730,313,146
",synthetix-network-token.html,$6.23 ,"$62,216,252 "
21949,$6.23 ,8/24/2020,"$662,860,569
",synthetix-network-token.html,$5.68 ,"$43,504,966 "
21950,$5.68 ,8/23/2020,"$685,314,536
",synthetix-network-token.html,$5.83 ,"$55,310,609 "
21951,$5.83 ,8/22/2020,"$617,128,407
 ",synthetix-network-token.html,$5.29 ,"$59,288,289 "
21952,$5.29 ,8/21/2020,"$718,148,611
",synthetix-network-token.html,$6.20 ,"$74,886,582 "
21953,$6.20 ,8/20/2020,"$706,655,824
",synthetix-network-token.html,$6.10 ,"$84,920,561 "
21954,$6.10 ,8/19/2020,"$691,957,215
",synthetix-network-token.html,$6.03 ,"$77,086,584 "
21955,$6.03 ,8/18/2020,"$715,281,027
",synthetix-network-token.html,$6.16 ,"$75,294,972 "
21956,$6.16 ,8/17/2020,"$756,903,567
",synthetix-network-token.html,$6.46 ,"$63,479,493 "
21957,$6.46 ,8/16/2020,"$785,390,142
",synthetix-network-token.html,$6.77 ,"$142,926,812 "
21958,$6.77 ,8/15/2020,"$713,242,633
",synthetix-network-token.html,$6.16 ,"$90,273,905 "
21959,$6.16 ,8/14/2020,"$586,102,751
",synthetix-network-token.html,$5.08 ,"$73,365,121 "
21960,$5.08 ,8/13/2020,"$645,494,673
",synthetix-network-token.html,$5.63 ,"$83,287,996 "
21961,$5.63 ,8/12/2020,"$554,312,387
",synthetix-network-token.html,$4.84 ,"$45,048,404 "
21962,$4.84 ,8/11/2020,"$554,548,207
",synthetix-network-token.html,$4.83 ,"$43,769,083 "
21963,$4.83 ,8/10/2020,"$487,785,444
",synthetix-network-token.html,$4.26 ,"$25,103,103 "
21964,$4.26 ,8/9/2020,"$498,243,136
",synthetix-network-token.html,$4.34 ,"$23,274,244 "
21965,$4.34 ,8/8/2020,"$492,869,930
",synthetix-network-token.html,$4.30 ,"$23,784,333 "
21966,$4.30 ,8/7/2020,"$510,551,032
",synthetix-network-token.html,$4.47 ,"$29,315,623 "
21967,$4.47 ,8/6/2020,"$496,089,304
",synthetix-network-token.html,$4.33 ,"$25,040,764 "
21968,$4.33 ,8/5/2020,"$508,346,333
",synthetix-network-token.html,$4.49 ,"$32,560,817 "
21969,$4.49 ,8/4/2020,"$465,556,170
",synthetix-network-token.html,$4.15 ,"$28,659,175 "
21970,$4.15 ,8/3/2020,"$474,707,613
",synthetix-network-token.html,$4.25 ,"$47,559,201 "
21971,$4.25 ,8/2/2020,"$418,554,467
",synthetix-network-token.html,$3.79 ,"$38,050,594 "
21972,$3.79 ,8/1/2020,"$431,238,562
",synthetix-network-token.html,$3.90 ,"$36,672,615 "
21973,$3.90 ,7/31/2020,"$396,686,001
",synthetix-network-token.html,$3.59 ,"$29,942,211 "
21974,$3.59 ,7/30/2020,"$361,894,875
",synthetix-network-token.html,$3.28 ,"$25,728,154 "
21975,$3.28 ,7/29/2020,"$370,114,092
",synthetix-network-token.html,$3.36 ,"$38,630,159 "
21976,$3.36 ,7/28/2020,"$315,826,469
",synthetix-network-token.html,$2.87 ,"$35,881,607 "
21977,$2.87 ,7/27/2020,"$343,458,929
",synthetix-network-token.html,$3.13 ,"$32,829,659 "
21978,$3.13 ,7/26/2020,"$396,080,581
",synthetix-network-token.html,$3.62 ,"$27,386,117 "
21979,$3.62 ,7/25/2020,"$366,672,039
",synthetix-network-token.html,$3.34 ,"$27,580,864 "
21980,$3.34 ,7/24/2020,"$364,501,386
",synthetix-network-token.html,$3.32 ,"$22,718,934 "
21981,$3.32 ,7/23/2020,"$383,586,492
",synthetix-network-token.html,$3.50 ,"$23,398,640 "
21982,$3.50 ,7/22/2020,"$385,446,409
",synthetix-network-token.html,$3.49 ,"$31,012,471 "
21983,$3.49 ,7/21/2020,"$425,106,118
",synthetix-network-token.html,$3.87 ,"$40,783,182 "
21984,$3.87 ,7/20/2020,"$369,204,358
",synthetix-network-token.html,$3.36 ,"$27,393,026 "
21985,$3.36 ,7/19/2020,"$373,328,910
",synthetix-network-token.html,$3.40 ,"$22,267,564 "
21986,$3.40 ,7/18/2020,"$366,600,235
",synthetix-network-token.html,$3.33 ,"$28,053,312 "
21987,$3.33 ,7/17/2020,"$337,311,021
",synthetix-network-token.html,$3.08 ,"$40,323,684 "
21988,$3.08 ,7/16/2020,"$323,090,712
",synthetix-network-token.html,$3.07 ,"$19,911,316 "
21989,$3.07 ,7/15/2020,"$297,290,382
",synthetix-network-token.html,$2.72 ,"$17,885,429 "
21990,$2.72 ,7/14/2020,"$278,900,126
",synthetix-network-token.html,$2.54 ,"$28,807,201 "
21991,$2.54 ,7/13/2020,"$303,675,545
",synthetix-network-token.html,$2.77 ,"$21,521,075 "
21992,$2.77 ,7/12/2020,"$308,061,873
",synthetix-network-token.html,$2.80 ,"$23,866,981 "
21993,$2.80 ,7/11/2020,"$319,541,656
",synthetix-network-token.html,$2.91 ,"$25,819,534 "
21994,$2.91 ,7/10/2020,"$321,669,626
",synthetix-network-token.html,$2.93 ,"$42,281,377 "
21995,$2.93 ,7/9/2020,"$308,670,451
",synthetix-network-token.html,$2.82 ,"$20,054,486 "
21996,$2.82 ,7/8/2020,"$274,904,875
",synthetix-network-token.html,$2.55 ,"$14,043,554 "
21997,$2.55 ,7/7/2020,"$264,522,597
",synthetix-network-token.html,$2.45 ,"$18,183,077 "
21998,$2.45 ,7/6/2020,"$268,371,104
",synthetix-network-token.html,$2.49 ,"$13,333,253 "
21999,$2.49 ,7/5/2020,"$262,545,915
",synthetix-network-token.html,$2.41 ,"$15,095,321 "
22000,$2.41 ,7/4/2020,"$268,811,181
",synthetix-network-token.html,$2.50 ,"$17,124,442 "
22001,$2.50 ,7/3/2020,"$264,482,339
",synthetix-network-token.html,$2.46 ,"$21,882,015 "
22002,$2.46 ,7/2/2020,"$248,577,493
",synthetix-network-token.html,$2.31 ,"$21,976,850 "
22003,$2.31 ,7/1/2020,"$206,767,472
",synthetix-network-token.html,$1.95 ,"$9,200,766 "
22004,$1.95 ,6/30/2020,"$191,436,879
",synthetix-network-token.html,$1.81 ,"$8,170,250 "
22005,$1.81 ,6/29/2020,"$190,980,005
",synthetix-network-token.html,$1.81 ,"$6,340,809 "
22006,$1.81 ,6/28/2020,"$177,668,513
",synthetix-network-token.html,$1.68 ,"$5,201,177 "
22007,$1.68 ,6/27/2020,"$200,121,045
",synthetix-network-token.html,$1.89 ,"$7,934,360 "
22008,$1.89 ,6/26/2020,"$197,927,165
",synthetix-network-token.html,$1.87 ,"$8,812,459 "
22009,$1.87 ,6/25/2020,"$201,852,074
",synthetix-network-token.html,$1.92 ,"$11,166,776 "
22010,$1.92 ,6/24/2020,"$165,397,056
",synthetix-network-token.html,$1.57 ,"$5,069,443 "
22011,$1.57 ,6/23/2020,"$158,024,379
",synthetix-network-token.html,$1.50 ,"$7,630,369 "
22012,$1.50 ,6/22/2020,"$147,679,546
",synthetix-network-token.html,$1.40 ,"$6,271,105 "
22013,$1.40 ,6/21/2020,"$145,307,698
",synthetix-network-token.html,$1.38 ,"$8,109,638 "
22014,$1.38 ,6/20/2020,"$144,164,826
",synthetix-network-token.html,$1.38 ,"$7,165,560 "
22015,$1.38 ,6/19/2020,"$121,864,799
",synthetix-network-token.html,$1.16 ,"$2,382,275 "
22016,$1.16 ,6/18/2020,"$115,696,847
",synthetix-network-token.html,$1.10 ,"$2,426,818 "
22017,$1.10 ,6/17/2020,"$117,559,324
",synthetix-network-token.html,$1.12 ,"$2,341,698 "
22018,$1.12 ,6/16/2020,"$114,491,382
",synthetix-network-token.html,$1.09 ,"$2,403,456 "
22019,$1.09 ,6/15/2020,"$119,333,471
",synthetix-network-token.html,$1.14 ,"$3,864,980 "
22020,$1.14 ,6/14/2020,"$120,709,624
",synthetix-network-token.html,$1.15 ,"$2,022,183 "
22021,$1.15 ,6/13/2020,"$112,558,087
",synthetix-network-token.html,$1.07 ,"$2,625,158 "
22022,$1.07 ,6/12/2020,"$104,641,338
",synthetix-network-token.html,$1.00 ,"$3,928,926 "
22023,$1.00 ,6/11/2020,"$112,070,881
",synthetix-network-token.html,$1.08 ,"$2,646,501 "
22024,$1.08 ,6/10/2020,"$97,965,761
",synthetix-network-token.html,$0.94 ,"$1,513,064 "
22025,$0.94 ,6/9/2020,"$96,197,041
",synthetix-network-token.html,$0.92 ,"$1,213,721 "
22026,$0.92 ,6/8/2020,"$93,141,975
",synthetix-network-token.html,$0.90 ,"$1,065,664 "
22027,$0.90 ,6/7/2020,"$91,165,421
",synthetix-network-token.html,$0.88 ,"$1,360,293 "
22028,$0.88 ,6/6/2020,"$93,874,928
",synthetix-network-token.html,$0.90 ,"$3,097,847 "
22029,$0.90 ,6/5/2020,"$93,274,107
",synthetix-network-token.html,$0.90 ,"$1,389,054 "
22030,$0.90 ,6/4/2020,"$85,945,669
",synthetix-network-token.html,$0.83 ,"$2,337,898 "
22031,$0.83 ,6/3/2020,"$80,907,569
",synthetix-network-token.html,$0.78 ,"$1,701,049 "
22032,$0.78 ,6/2/2020,"$83,287,400
",synthetix-network-token.html,$0.81 ,"$1,933,018 "
22033,$0.81 ,6/1/2020,"$82,340,843
",synthetix-network-token.html,$0.79 ,"$1,591,365 "
22034,$0.79 ,5/31/2020,"$83,146,769
",synthetix-network-token.html,$0.80 ,"$2,628,968 "
22035,$0.80 ,5/30/2020,"$77,283,519
",synthetix-network-token.html,$0.75 ,"$3,407,514 "
22036,$0.75 ,5/29/2020,"$77,011,701
",synthetix-network-token.html,$0.75 ,"$2,626,224 "
22037,$0.75 ,5/28/2020,"$77,177,365
",synthetix-network-token.html,$0.75 ,"$2,613,488 "
22038,$0.75 ,5/27/2020,"$77,740,726
",synthetix-network-token.html,$0.79 ,"$1,613,059 "
22039,$0.79 ,5/26/2020,"$77,092,903
",synthetix-network-token.html,$0.79 ,"$1,243,205 "
22040,$0.79 ,5/25/2020,"$76,906,322
",synthetix-network-token.html,$0.78 ,"$1,180,484 "
22041,$0.78 ,5/24/2020,"$80,339,534
",synthetix-network-token.html,$0.82 ,"$1,201,385 "
22042,$0.82 ,5/23/2020,"$79,163,615
",synthetix-network-token.html,$0.81 ,"$2,935,169 "
22043,$0.81 ,5/22/2020,"$74,224,109
",synthetix-network-token.html,$0.76 ,"$1,037,575 "
22044,$0.76 ,5/21/2020,"$80,090,485
",synthetix-network-token.html,$0.82 ,"$1,459,485 "
22045,$0.82 ,5/20/2020,"$81,289,278
",synthetix-network-token.html,$0.83 ,"$1,548,480 "
22046,$0.83 ,5/19/2020,"$83,694,698
",synthetix-network-token.html,$0.85 ,"$1,459,345 "
22047,$0.85 ,5/18/2020,"$79,772,634
",synthetix-network-token.html,$0.82 ,"$1,067,970 "
22048,$0.82 ,5/17/2020,"$82,227,293
",synthetix-network-token.html,$0.84 ,"$1,458,491 "
22049,$0.84 ,5/16/2020,"$80,430,799
",synthetix-network-token.html,$0.82 ,"$1,664,767 "
22050,$0.82 ,5/15/2020,"$80,119,584
",synthetix-network-token.html,$0.82 ,"$1,246,673 "
22051,$0.82 ,5/14/2020,"$74,442,721
",synthetix-network-token.html,$0.76 ,"$1,940,884 "
22052,$0.76 ,5/13/2020,"$75,277,049
",synthetix-network-token.html,$0.78 ,"$2,612,529 "
22053,$0.78 ,5/12/2020,"$74,300,276
 ",synthetix-network-token.html,$0.78 ,"$3,744,494 "
22054,$0.78 ,5/11/2020,"$75,764,362
",synthetix-network-token.html,$0.80 ,"$3,042,524 "
22055,$0.80 ,5/10/2020,"$86,559,587
",synthetix-network-token.html,$0.91 ,"$1,605,983 "
22056,$0.91 ,5/9/2020,"$85,066,120
",synthetix-network-token.html,$0.89 ,"$4,468,415 "
22057,$0.89 ,5/8/2020,"$84,195,957
",synthetix-network-token.html,$0.88 ,"$3,117,502 "
22058,$0.88 ,5/7/2020,"$79,916,616
",synthetix-network-token.html,$0.84 ,"$2,885,018 "
22059,$0.84 ,5/6/2020,"$80,249,182
",synthetix-network-token.html,$0.84 ,"$2,936,930 "
22060,$0.84 ,5/5/2020,"$72,571,702
",synthetix-network-token.html,$0.77 ,"$1,578,584 "
22061,$0.77 ,5/4/2020,"$72,904,980
",synthetix-network-token.html,$0.78 ,"$1,492,493 "
22062,$0.78 ,5/3/2020,"$77,734,083
",synthetix-network-token.html,$0.82 ,"$1,419,804 "
22063,$0.82 ,5/2/2020,"$73,748,046
",synthetix-network-token.html,$0.77 ,"$3,745,805 "
22064,$0.77 ,5/1/2020,"$71,725,367
",synthetix-network-token.html,$0.76 ,"$2,653,805 "
22065,$0.76 ,4/30/2020,"$78,626,857
",synthetix-network-token.html,$0.84 ,"$2,882,089 "
22066,$0.84 ,4/29/2020,"$72,864,308
",synthetix-network-token.html,$0.78 ,"$1,531,327 "
22067,$0.78 ,4/28/2020,"$71,566,997
",synthetix-network-token.html,$0.76 ,"$2,849,500 "
22068,$0.76 ,4/27/2020,"$64,495,680
",synthetix-network-token.html,$0.69 ,"$3,520,270 "
22069,$0.69 ,4/26/2020,"$60,667,750
",synthetix-network-token.html,$0.65 ,"$1,493,922 "
22070,$0.65 ,4/25/2020,"$63,321,219
",synthetix-network-token.html,$0.67 ,"$2,273,149 "
22071,$0.67 ,4/24/2020,"$64,612,934
",synthetix-network-token.html,$0.69 ,"$2,204,655 "
22072,$0.69 ,4/23/2020,"$67,532,696
",synthetix-network-token.html,$0.72 ,"$3,818,413 "
22073,$0.72 ,4/22/2020,"$65,819,744
",synthetix-network-token.html,$0.71 ,"$3,110,241 "
22074,$0.71 ,4/21/2020,"$67,281,253
",synthetix-network-token.html,$0.72 ,"$2,600,657 "
22075,$0.72 ,4/20/2020,"$69,166,373
",synthetix-network-token.html,$0.74 ,"$1,990,203 "
22076,$0.74 ,4/19/2020,"$72,124,798
",synthetix-network-token.html,$0.77 ,"$2,372,710 "
22077,$0.77 ,4/18/2020,"$69,761,084
",synthetix-network-token.html,$0.74 ,"$1,177,720 "
22078,$0.74 ,4/17/2020,"$68,631,688
",synthetix-network-token.html,$0.74 ,"$2,806,409 "
22079,$0.74 ,4/16/2020,"$59,902,411
",synthetix-network-token.html,$0.64 ,"$1,771,676 "
22080,$0.64 ,4/15/2020,"$64,318,212
",synthetix-network-token.html,$0.69 ,"$2,658,004 "
22081,$0.69 ,4/14/2020,"$64,576,112
",synthetix-network-token.html,$0.69 ,"$1,597,822 "
22082,$0.69 ,4/13/2020,"$67,279,016
",synthetix-network-token.html,$0.71 ,"$1,988,105 "
22083,$0.71 ,4/12/2020,"$63,003,678
",synthetix-network-token.html,$0.67 ,"$881,377 "
22084,$0.67 ,4/11/2020,"$62,828,693
",synthetix-network-token.html,$0.68 ,"$1,487,204 "
22085,$0.68 ,4/10/2020,"$64,027,968
",synthetix-network-token.html,$0.69 ,"$6,567,092 "
22086,$0.69 ,4/9/2020,"$69,656,684
",synthetix-network-token.html,$0.74 ,"$2,955,921 "
22087,$0.74 ,4/8/2020,"$71,931,696
",synthetix-network-token.html,$0.77 ,"$1,935,216 "
22088,$0.77 ,4/7/2020,"$72,295,702
",synthetix-network-token.html,$0.77 ,"$2,626,951 "
22089,$0.77 ,4/6/2020,"$61,656,883
",synthetix-network-token.html,$0.66 ,"$2,492,939 "
22090,$0.66 ,4/5/2020,"$61,411,890
",synthetix-network-token.html,$0.66 ,"$1,563,594 "
22091,$0.66 ,4/4/2020,"$61,979,191
",synthetix-network-token.html,$0.66 ,"$1,513,134 "
22092,$0.66 ,4/3/2020,"$62,119,207
",synthetix-network-token.html,$0.67 ,"$2,249,268 "
22093,$0.67 ,4/2/2020,"$57,594,660
",synthetix-network-token.html,$0.62 ,"$1,660,489 "
22094,$0.62 ,4/1/2020,"$56,467,051
",synthetix-network-token.html,$0.61 ,"$2,880,077\n ']"
22095,$0.61 ,3/31/2020,"$56,030,233
",synthetix-network-token.html,$0.60 ,"$1,702,365 "
22096,$0.60 ,3/30/2020,"$52,578,535
",synthetix-network-token.html,$0.56 ,"$1,173,948 "
22097,$0.56 ,3/29/2020,"$54,825,554
",synthetix-network-token.html,$0.57 ,"$1,929,635 "
22098,$0.57 ,3/28/2020,"$55,025,486
",synthetix-network-token.html,$0.58 ,"$1,624,079 "
22099,$0.58 ,3/27/2020,"$55,962,731
",synthetix-network-token.html,$0.59 ,"$2,210,547 "
22100,$0.59 ,3/26/2020,"$49,545,221
",synthetix-network-token.html,$0.52 ,"$2,342,557 "
22101,$0.52 ,3/25/2020,"$47,767,876
",synthetix-network-token.html,$0.50 ,"$3,264,337 "
22102,$0.50 ,3/24/2020,"$44,567,942
",synthetix-network-token.html,$0.47 ,"$751,042 "
22103,$0.47 ,3/23/2020,"$44,353,297
",synthetix-network-token.html,$0.46 ,"$631,305 "
22104,$0.46 ,3/22/2020,"$47,022,976
",synthetix-network-token.html,$0.50 ,"$2,634,625 "
22105,$0.50 ,3/21/2020,"$50,098,552
",synthetix-network-token.html,$0.53 ,"$2,970,827 "
22106,$0.53 ,3/20/2020,"$45,535,010
",synthetix-network-token.html,$0.48 ,"$2,982,860 "
22107,$0.48 ,3/19/2020,"$41,804,071
",synthetix-network-token.html,$0.44 ,"$1,217,629 "
22108,$0.44 ,3/18/2020,"$44,120,013
",synthetix-network-token.html,$0.46 ,"$1,706,825 "
22109,$0.46 ,3/17/2020,"$42,327,431
",synthetix-network-token.html,$0.45 ,"$1,779,440 "
22110,$0.45 ,3/16/2020,"$42,526,456
",synthetix-network-token.html,$0.45 ,"$441,410 "
22111,$0.45 ,3/15/2020,"$45,270,958
",synthetix-network-token.html,$0.48 ,"$1,726,241 "
22112,$0.48 ,3/14/2020,"$53,448,765
",synthetix-network-token.html,$0.58 ,"$1,766,458 "
22113,$0.58 ,3/13/2020,"$35,049,556
",synthetix-network-token.html,$0.39 ,"$1,611,504 "
22114,$0.39 ,3/12/2020,"$66,446,674
",synthetix-network-token.html,$0.72 ,"$2,384,467 "
22115,$0.72 ,3/11/2020,"$69,474,338
",synthetix-network-token.html,$0.76 ,"$1,537,170 "
22116,$0.76 ,3/10/2020,"$67,604,263
",synthetix-network-token.html,$0.75 ,"$2,338,920 "
22117,$0.75 ,3/9/2020,"$56,306,828
",synthetix-network-token.html,$0.61 ,"$872,508 "
22118,$0.61 ,3/8/2020,"$65,108,603
",synthetix-network-token.html,$0.72 ,"$1,499,227 "
22119,$0.72 ,3/7/2020,"$67,241,954
",synthetix-network-token.html,$0.73 ,"$3,435,893 "
22120,$0.73 ,3/6/2020,"$69,030,209
",synthetix-network-token.html,$0.75 ,"$1,804,802 "
22121,$0.75 ,3/5/2020,"$72,215,524
",synthetix-network-token.html,$0.79 ,"$1,613,333 "
22122,$0.79 ,3/4/2020,"$72,001,280
",synthetix-network-token.html,$0.78 ,"$1,987,378 "
22123,$0.78 ,3/3/2020,"$81,144,438
",synthetix-network-token.html,$0.88 ,"$1,099,629 "
22124,$0.88 ,3/2/2020,"$73,938,201
",synthetix-network-token.html,$0.81 ,"$979,824 "
22125,$0.81 ,3/1/2020,"$80,201,303
",synthetix-network-token.html,$0.87 ,"$836,522 "
22126,$0.87 ,2/29/2020,"$81,278,285
",synthetix-network-token.html,$0.88 ,"$1,339,134 "
22127,$0.88 ,2/28/2020,"$86,831,239
",synthetix-network-token.html,$0.94 ,"$1,521,870 "
22128,$0.94 ,2/27/2020,"$72,495,904
",synthetix-network-token.html,$0.79 ,"$1,943,801 "
22129,$0.79 ,2/26/2020,"$80,264,902
",synthetix-network-token.html,$0.87 ,"$1,556,651 "
22130,$0.87 ,2/25/2020,"$87,118,549
",synthetix-network-token.html,$0.95 ,"$768,595 "
22131,$0.95 ,2/24/2020,"$91,784,659
",synthetix-network-token.html,$1.00 ,"$930,608 "
22132,$1.00 ,2/23/2020,"$90,251,002
",synthetix-network-token.html,$0.98 ,"$1,095,734 "
22133,$0.98 ,2/22/2020,"$92,324,109
",synthetix-network-token.html,$1.01 ,"$1,131,046 "
22134,$1.01 ,2/21/2020,"$89,303,701
",synthetix-network-token.html,$0.97 ,"$1,487,977 "
22135,$0.97 ,2/20/2020,"$83,176,714
",synthetix-network-token.html,$0.91 ,"$671,219 "
22136,$0.91 ,2/19/2020,"$91,411,685
",synthetix-network-token.html,$1.00 ,"$1,197,016 "
22137,$1.00 ,2/18/2020,"$94,060,057
",synthetix-network-token.html,$1.02 ,"$1,633,614 "
22138,$1.02 ,2/17/2020,"$86,161,769
",synthetix-network-token.html,$0.94 ,"$1,752,967 "
22139,$0.94 ,2/16/2020,"$86,926,913
",synthetix-network-token.html,$0.95 ,"$1,027,812 "
22140,$0.95 ,2/15/2020,"$90,773,421
",synthetix-network-token.html,$0.99 ,"$1,750,565 "
22141,$0.99 ,2/14/2020,"$85,270,069
",synthetix-network-token.html,$0.93 ,"$1,234,528 "
22142,$0.93 ,2/13/2020,"$92,832,091
",synthetix-network-token.html,$1.02 ,"$2,790,723 "
22143,$1.02 ,2/12/2020,"$92,845,395
",synthetix-network-token.html,$1.02 ,"$1,317,978 "
22144,$1.02 ,2/11/2020,"$90,250,659
",synthetix-network-token.html,$0.99 ,"$1,717,759 "
22145,$0.99 ,2/10/2020,"$81,019,911
",synthetix-network-token.html,$0.90 ,"$1,521,588 "
22146,$0.90 ,2/9/2020,"$93,110,855
",synthetix-network-token.html,$1.02 ,"$1,135,216 "
22147,$1.02 ,2/8/2020,"$94,542,624
",synthetix-network-token.html,$1.04 ,"$1,573,654 "
22148,$1.04 ,2/7/2020,"$99,333,359
",synthetix-network-token.html,$1.10 ,"$1,380,995 "
22149,$1.10 ,2/6/2020,"$101,686,347
",synthetix-network-token.html,$1.11 ,"$1,528,026 "
22150,$1.11 ,2/5/2020,"$107,312,336
",synthetix-network-token.html,$1.18 ,"$854,346 "
22151,$1.18 ,2/4/2020,"$103,924,186
",synthetix-network-token.html,$1.14 ,"$1,306,391 "
22152,$1.14 ,2/3/2020,"$107,490,088
",synthetix-network-token.html,$1.18 ,"$691,294 "
22153,$1.18 ,2/2/2020,"$107,595,536
",synthetix-network-token.html,$1.18 ,"$859,406 "
22154,$1.18 ,2/1/2020,"$108,203,183
",synthetix-network-token.html,$1.19 ,"$1,098,491 "
22155,$1.19 ,1/31/2020,"$109,891,680
",synthetix-network-token.html,$1.21 ,"$1,071,797 "
22156,$1.21 ,1/30/2020,"$99,853,201
",synthetix-network-token.html,$1.09 ,"$1,642,398 "
22157,$1.09 ,1/29/2020,"$109,537,568
",synthetix-network-token.html,$1.19 ,"$1,703,912 "
22158,$1.19 ,1/28/2020,"$102,050,380
",synthetix-network-token.html,$1.13 ,"$1,151,511 "
22159,$1.13 ,1/27/2020,"$93,512,702
",synthetix-network-token.html,$1.03 ,"$1,107,793 "
22160,$1.03 ,1/26/2020,"$90,051,547
",synthetix-network-token.html,$0.99 ,"$1,459,487 "
22161,$0.99 ,1/25/2020,"$87,036,411
",synthetix-network-token.html,$0.95 ,"$1,017,217 "
22162,$0.95 ,1/24/2020,"$91,979,349
",synthetix-network-token.html,$1.01 ,"$1,103,129 "
22163,$1.01 ,1/23/2020,"$96,086,831
",synthetix-network-token.html,$1.08 ,"$1,394,693 "
22164,$1.08 ,1/22/2020,"$98,143,778
",synthetix-network-token.html,$1.08 ,"$2,381,184 "
22165,$1.08 ,1/21/2020,"$91,010,296
",synthetix-network-token.html,$1.01 ,"$2,018,032 "
22166,$1.01 ,1/20/2020,"$86,913,226
",synthetix-network-token.html,$0.96 ,"$1,514,624 "
22167,$0.96 ,1/19/2020,"$91,276,713
",synthetix-network-token.html,$1.01 ,"$1,618,233 "
22168,$1.01 ,1/18/2020,"$89,986,057
",synthetix-network-token.html,$0.99 ,"$2,408,918 "
22169,$0.99 ,1/17/2020,"$89,807,268
",synthetix-network-token.html,$0.99 ,"$2,114,175 "
22170,$0.99 ,1/16/2020,"$85,129,659
",synthetix-network-token.html,$0.95 ,"$1,584,728 "
22171,$0.95 ,1/15/2020,"$98,594,267
",synthetix-network-token.html,$1.10 ,"$2,454,495 "
22172,$1.10 ,1/14/2020,"$92,169,330
",synthetix-network-token.html,$1.02 ,"$2,755,746 "
22173,$1.02 ,1/13/2020,"$71,850,776
",synthetix-network-token.html,$0.80 ,"$2,112,130 "
